experiment,park_id,variant,outlier_share,r2,rmse_n,mae_n,energy_ratio,wasserstein,n_hours,window,curtailed_share
M4ball,00198_1,raw,0.0955804046858359,0.3910977839505234,0.2143788808322951,0.1351350413908094,1.0633191984453658,0.0331981523452168,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,00198_1,clean,0.0955804046858359,0.5475979872898901,0.1810374510013447,0.1189910680732226,1.0208120635278082,0.0371431259616019,6794,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,00198_1,clean_exkl_curt,0.0955804046858359,0.5230969561947092,0.1806704074390109,0.1185671843478805,1.0125215091607611,0.0374512264024535,6794,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0507801000883132
M4ball,00198_2,raw,0.2077281446971772,0.7080244056533935,0.1813893328502211,0.121877711366487,1.0049081626414087,0.0320720614647218,3649,"('2023-12-31 23:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,00198_2,clean,0.2077281446971772,0.8695863682022389,0.1191213122986793,0.0844953129995562,0.9891863244787412,0.0276944186084392,2891,"('2024-01-01 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,00198_2,clean_exkl_curt,0.2077281446971772,0.8655523185376879,0.1197860665437989,0.084934498454479,0.986686746633409,0.0282714478171498,2891,"('2024-01-01 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0456589415427187
M4ball,00282,raw,0.1497603833865814,0.5515153107977941,0.2201978016660998,0.1432324213098036,0.9090380568758696,0.0401308126269325,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,00282,clean,0.1497603833865814,0.7345690527001134,0.1677003166806222,0.1132208357347181,0.8185124382591557,0.0643771827896936,6387,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,00282,clean_exkl_curt,0.1497603833865814,0.7297162783954451,0.1681905166380432,0.1137970609221016,0.8159300007649083,0.0649057162011373,6387,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0356975105683419
M4ball,00298,raw,0.1702609158679446,0.4837256775197225,0.237150435739261,0.1475647911976057,1.30201102276071,0.1064471017166486,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,00298,clean,0.1702609158679446,0.7761010341654169,0.1535644855976384,0.1045589127363104,1.2152982211021408,0.0757417848878414,6233,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,00298,clean_exkl_curt,0.1702609158679446,0.7670012986250445,0.1547682230461567,0.1055744202056358,1.2237815413163964,0.0768247774158473,6233,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0388256056473608
M4ball,01200_1,raw,0.1273961661341852,0.1294232443594559,0.2723101011398612,0.1626475560820024,1.5093983551245975,0.1400289990560613,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,01200_1,clean,0.1273961661341852,0.6676815555690728,0.1623813496977011,0.1141246612436413,1.3524161311734244,0.0983087762623902,6555,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,01200_1,clean_exkl_curt,0.1273961661341852,0.6447962462687679,0.1627006743961779,0.1143176207329008,1.3674264331163326,0.0983947060143687,6555,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.040274599542334
M4ball,01200_2,raw,0.1401757188498402,0.409609973868041,0.2235706168090923,0.1493431600592257,1.4694425030009095,0.1341104866571537,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,01200_2,clean,0.1401757188498402,0.4940224021365129,0.1866023895832607,0.1308314012220789,1.4973128867526548,0.1234269487341448,6459,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,01200_2,clean_exkl_curt,0.1401757188498402,0.4603556143022036,0.1867218668553362,0.1309524697558335,1.5181489328528062,0.1237151702311669,6459,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0354544047066109
M4ball,01303_1,raw,0.0655039275728931,0.6540968909763071,0.1384137400665977,0.0940490167148077,1.3095450848611865,0.0677521686115653,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,01303_1,clean,0.0655039275728931,0.6868569157071513,0.1214629100399365,0.08537815022035,1.3274257747874312,0.0669659743826815,7019,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,01303_1,clean_exkl_curt,0.0655039275728931,0.6666643115254185,0.1200332069550549,0.0841059555168623,1.3361315226922732,0.0659364869175138,7019,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0430260720900413
M4ball,01303_2,raw,0.0801491146318732,0.7831631229657241,0.1005077134121814,0.0651583510660685,1.0678214441242002,0.0159571579694079,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,01303_2,clean,0.0801491146318732,0.8473380633308498,0.0762388594615539,0.0539850324467869,1.0580483082747296,0.0138780784104014,6909,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,01303_2,clean_exkl_curt,0.0801491146318732,0.8384733093480778,0.0751612456197162,0.0530834585449412,1.0573876855975377,0.0132693395872143,6909,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0424084527427992
M4ball,02483,raw,0.1871671991480298,0.6913414484035625,0.1998969963144929,0.1327034835413309,0.9386046605150968,0.0284601132440072,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,02483,clean,0.1871671991480298,0.8874508067090354,0.1248623896636195,0.0892044760565795,0.9110223883362248,0.0401696235483733,6106,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,02483,clean_exkl_curt,0.1871671991480298,0.8828970923393451,0.1262656759756031,0.0901966799489801,0.9071704878023692,0.0410959814899756,6106,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0524074680641991
M4ball,04745,raw,0.0123983468870817,0.7181646838665562,0.0743950438978297,0.0427423025461115,1.0483895001453616,0.0100562443271996,7501,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,04745,clean,0.0123983468870817,0.7646063921014049,0.0658947053317642,0.0400479908163018,1.0315782133330786,0.0086949317909548,7408,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,04745,clean_exkl_curt,0.0123983468870817,0.7545675090058264,0.0617359305387586,0.0376115649782938,1.0351663065459518,0.0091172041255946,7408,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0480561555075593
M4ball,05347,raw,0.2287311942484355,0.5540071610733897,0.2009698158906371,0.1250852851525099,1.179781365517884,0.0496350477328257,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,05347,clean,0.2287311942484355,0.7899549756121145,0.129215346427988,0.0849942170746404,1.0675616199214866,0.0464243603863544,5793,"('2023-07-24 03:00:00+00:00', '2024-05-30 20:00:00+00:00')",
M4ball,05347,clean_exkl_curt,0.2287311942484355,0.7778215983218292,0.1289957887818927,0.0849925109525008,1.0651009358801782,0.0463239361262271,5793,"('2023-07-24 03:00:00+00:00', '2024-05-30 20:00:00+00:00')",0.0393578456758156
M4ball,05426,raw,0.1568157614483493,0.5834595662033168,0.1977364599435451,0.1243128131062431,1.1261740774002316,0.0359085562752661,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,05426,clean,0.1568157614483493,0.7636495637013168,0.1448630513193304,0.0977495733428605,1.09478471985906,0.0345607101664607,6334,"('2023-07-24 04:00:00+00:00', '2024-05-31 18:00:00+00:00')",
M4ball,05426,clean_exkl_curt,0.1568157614483493,0.7530586888448847,0.1452964069649564,0.0980544717271623,1.094851122007434,0.0346701560013537,6334,"('2023-07-24 04:00:00+00:00', '2024-05-31 18:00:00+00:00')",0.046100410483107
M4ball,07374,raw,0.0319488817891373,0.6904806143948581,0.1164998197301346,0.0700014393738194,1.0570452711318474,0.0114393884136486,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,07374,clean,0.0319488817891373,0.7643166706144258,0.1016223693607802,0.0646674219921442,1.0223117703015434,0.0070592170146398,7272,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M4ball,07374,clean_exkl_curt,0.0319488817891373,0.7670530541496462,0.0975783837838028,0.0622467724626891,1.0143648464578383,0.0055749586449521,7272,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0468921892189218
M5,00198_1,raw,0.0955804046858359,0.4308268168503072,0.2072671315095902,0.1316053049975307,1.003622858655515,0.0323555320451134,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,00198_1,clean,0.0955804046858359,0.582556748519419,0.1739021231133202,0.1157332394078392,0.9610903156473244,0.0381885491088883,6794,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,00198_1,clean_exkl_curt,0.0955804046858359,0.5590876021701805,0.1737193245881738,0.1153974488281332,0.9517258134053816,0.0387916335475673,6794,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0507801000883132
M5,00198_2,raw,0.2077281446971772,0.6993815742432099,0.184054426213815,0.1227557701343008,0.9230415262061552,0.0484304985071476,3649,"('2023-12-31 23:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,00198_2,clean,0.2077281446971772,0.8493124454402289,0.1280461918636568,0.0884215939654809,0.9072217930333406,0.0466237643856654,2891,"('2024-01-01 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,00198_2,clean_exkl_curt,0.2077281446971772,0.8445549978224176,0.1288006418051285,0.0888577461318945,0.9037015377606706,0.0472677351032676,2891,"('2024-01-01 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0456589415427187
M5,00282,raw,0.1497603833865814,0.5107495778816695,0.2299877861585536,0.1510473765979106,0.8325675614880841,0.0638860629860504,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,00282,clean,0.1497603833865814,0.6705087603193793,0.1868443803907143,0.1250934581662213,0.7410445763825559,0.0918453263386757,6387,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,00282,clean_exkl_curt,0.1497603833865814,0.6649185654404824,0.1872693670210016,0.1255927512422648,0.7379879881175687,0.0923781747311866,6387,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0356975105683419
M5,00298,raw,0.1702609158679446,0.4837256775197225,0.237150435739261,0.1475647911976057,1.30201102276071,0.1064471017166486,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,00298,clean,0.1702609158679446,0.7761010341654169,0.1535644855976384,0.1045589127363104,1.2152982211021408,0.0757417848878414,6233,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,00298,clean_exkl_curt,0.1702609158679446,0.7670012986250445,0.1547682230461567,0.1055744202056358,1.2237815413163964,0.0768247774158473,6233,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0388256056473608
M5,01200_1,raw,0.1273961661341852,0.2094888079695797,0.2594861780000864,0.1490684384141361,1.4292469623133008,0.1179961063397708,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,01200_1,clean,0.1273961661341852,0.7402554786199949,0.1435595610560755,0.0997281435649317,1.270596314876023,0.0755126392163506,6555,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,01200_1,clean_exkl_curt,0.1273961661341852,0.7224871689445928,0.1438110024921879,0.0998880265715341,1.282357705293529,0.0756361308380905,6555,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.040274599542334
M5,01200_2,raw,0.1401757188498402,0.4791014122291865,0.2100012157456915,0.1363453945308536,1.4134995569524458,0.1181280258323605,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,01200_2,clean,0.1401757188498402,0.5813607133120247,0.1697350557390763,0.1164104656980989,1.429591192585875,0.1066214843178399,6459,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,01200_2,clean_exkl_curt,0.1401757188498402,0.5536724537518006,0.1698119287853042,0.116401037627086,1.447747884190028,0.106909263814082,6459,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0354544047066109
M5,01303_1,raw,0.0655039275728931,0.670184639883698,0.1351566472390886,0.0912899271176784,1.2842399234930733,0.0622417915835433,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,01303_1,clean,0.0655039275728931,0.7057022469277291,0.1177513086942329,0.0823810072509337,1.3001072279754475,0.0614336710708987,7019,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,01303_1,clean_exkl_curt,0.0655039275728931,0.6865496320997655,0.1163978328487204,0.0811653695758496,1.3076283572488137,0.0604024418777478,7019,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0430260720900413
M5,01303_2,raw,0.0801491146318732,0.7122832934296619,0.115775152318167,0.0758470583960361,1.1860119621690048,0.0381360318755171,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,01303_2,clean,0.0801491146318732,0.7702246353744202,0.0935325422530458,0.0650101281207302,1.184922773199367,0.0356907135534304,6909,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,01303_2,clean_exkl_curt,0.0801491146318732,0.7583966155063135,0.0919228176658356,0.0636383970110866,1.185602563043361,0.0344488822243575,6909,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0424084527427992
M5,02483,raw,0.1871671991480298,0.6862546112695913,0.2015374629657154,0.1342047075336812,0.914162103280322,0.0397905815289146,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,02483,clean,0.1871671991480298,0.876207827883546,0.1309504637530958,0.0924278662270189,0.8866147800140547,0.0511886250666719,6106,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,02483,clean_exkl_curt,0.1871671991480298,0.8714164303495564,0.1323104686842131,0.0933094719514139,0.8824079327380011,0.0520584596984495,6106,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0524074680641991
M5,04745,raw,0.0123983468870817,0.6672498616225742,0.0808361126491175,0.0455528999363163,1.1461037184509029,0.0191183258455189,7501,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,04745,clean,0.0123983468870817,0.7194278178061302,0.0719408380233108,0.0427044291351215,1.1290247771971125,0.0174453658091945,7408,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,04745,clean_exkl_curt,0.0123983468870817,0.7046227686222224,0.067726787906577,0.0402925376873974,1.1327566104817686,0.0170073832098857,7408,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0480561555075593
M5,05347,raw,0.2287311942484355,0.6196113737144924,0.1856011459592734,0.1151647334657599,1.0773801465716406,0.0356358654807714,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,05347,clean,0.2287311942484355,0.8375662825396832,0.1136307802974811,0.076082918787501,0.9620009532288596,0.0420522066461276,5793,"('2023-07-24 03:00:00+00:00', '2024-05-30 20:00:00+00:00')",
M5,05347,clean_exkl_curt,0.2287311942484355,0.8267000466632193,0.1139262588953358,0.0764204268245058,0.9564266349639006,0.0427186691639906,5793,"('2023-07-24 03:00:00+00:00', '2024-05-30 20:00:00+00:00')",0.0393578456758156
M5,05426,raw,0.1568157614483493,0.5775956601630073,0.1991234269913706,0.1254486547714024,1.1377243971511968,0.0389016566489428,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,05426,clean,0.1568157614483493,0.7574462283476894,0.1467518012835881,0.09896482094883,1.106098487288056,0.0351937065528763,6334,"('2023-07-24 04:00:00+00:00', '2024-05-31 18:00:00+00:00')",
M5,05426,clean_exkl_curt,0.1568157614483493,0.7465574392538052,0.1471965983919675,0.0992767872991687,1.1064884491997322,0.0352166947684656,6334,"('2023-07-24 04:00:00+00:00', '2024-05-31 18:00:00+00:00')",0.046100410483107
M5,07374,raw,0.0319488817891373,0.6890932582564108,0.1167606208911688,0.070126344575406,1.063229809019022,0.0124832337336677,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,07374,clean,0.0319488817891373,0.7628438553197544,0.1019394004375159,0.0648252179055505,1.0286928586126909,0.0076857610320702,7272,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5,07374,clean_exkl_curt,0.0319488817891373,0.7654499808671523,0.0979135611845537,0.0624308984306617,1.0207926717233924,0.0061235469772759,7272,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0468921892189218
M5_hybgate,00198_1,raw,0.0955804046858359,0.4353414570757891,0.2064434810800632,0.1314845558115709,0.9810572796157108,0.0339899602831529,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,00198_1,clean,0.0955804046858359,0.585328909907699,0.1733237357801362,0.1157903427508032,0.9386265208646796,0.0403220046802667,6794,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,00198_1,clean_exkl_curt,0.0955804046858359,0.5617651965750521,0.1731910357006596,0.1154686751691439,0.9286325427524864,0.0410226839391385,6794,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0507801000883132
M5_hybgate,00198_2,raw,0.2077281446971772,0.6977656835205674,0.184548429942836,0.1230089156928095,0.918552572639263,0.0496721201119464,3649,"('2023-12-31 23:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,00198_2,clean,0.2077281446971772,0.8472918920151903,0.1289018120824093,0.0888320731987378,0.9025889303633092,0.0479200442244946,2891,"('2024-01-01 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,00198_2,clean_exkl_curt,0.2077281446971772,0.8424884242487705,0.1296539891552331,0.0892673092204505,0.8990198649289046,0.0485631832997623,2891,"('2024-01-01 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0456589415427187
M5_hybgate,00282,raw,0.1794462193823216,-0.0835807629147564,0.3422707696305666,0.224242905227081,1.1790585353051133,0.0658075728111825,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,00282,clean,0.1794462193823216,0.1667731933203935,0.2915151631861644,0.1857744101385733,1.1938282762181902,0.0698699200249441,6164,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,00282,clean_exkl_curt,0.1794462193823216,0.156532764158442,0.2920314896423194,0.1867668243326815,1.1970992453303977,0.0708828244875908,6164,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0319597663854639
M5_hybgate,00298,raw,0.1702609158679446,0.4837256775197225,0.237150435739261,0.1475647911976057,1.30201102276071,0.1064471017166486,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,00298,clean,0.1702609158679446,0.7761010341654169,0.1535644855976384,0.1045589127363104,1.2152982211021408,0.0757417848878414,6233,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,00298,clean_exkl_curt,0.1702609158679446,0.7670012986250445,0.1547682230461567,0.1055744202056358,1.2237815413163964,0.0768247774158473,6233,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0388256056473608
M5_hybgate,01200_1,raw,0.1273961661341852,0.1969670630378501,0.2615332417966669,0.1487044695958174,1.427069262546639,0.1173974763765946,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,01200_1,clean,0.1273961661341852,0.7452663272557538,0.1421680813595058,0.0982374585018129,1.2644978346762763,0.0740015876917907,6555,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,01200_1,clean_exkl_curt,0.1273961661341852,0.7284035755660478,0.1422697616225033,0.0982529742667048,1.2748577913991088,0.0738183129446391,6555,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.040274599542334
M5_hybgate,01200_2,raw,0.1401757188498402,0.4653235207919715,0.2127603807122909,0.1366023325993432,1.4098404700055875,0.1170839508711459,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,01200_2,clean,0.1401757188498402,0.571586514085929,0.1717050716785063,0.1158266807682358,1.4225264150467254,0.1048776673040277,6459,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,01200_2,clean_exkl_curt,0.1401757188498402,0.5440094883529283,0.1716402949572659,0.1156403355443577,1.4396285162185751,0.1049783203129193,6459,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0354544047066109
M5_hybgate,01303_1,raw,0.0655039275728931,0.670184639883698,0.1351566472390886,0.0912899271176784,1.2842399234930733,0.0622417915835433,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,01303_1,clean,0.0655039275728931,0.7057022469277291,0.1177513086942329,0.0823810072509337,1.3001072279754475,0.0614336710708987,7019,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,01303_1,clean_exkl_curt,0.0655039275728931,0.6865496320997655,0.1163978328487204,0.0811653695758496,1.3076283572488137,0.0604024418777478,7019,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0430260720900413
M5_hybgate,01303_2,raw,0.0801491146318732,0.7822960065476636,0.1007084747742261,0.064949003711342,1.0303028391817384,0.0104163840108674,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,01303_2,clean,0.0801491146318732,0.8482263151397065,0.0760167409072528,0.053600722924832,1.0162251902902195,0.0077963981713603,6909,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,01303_2,clean_exkl_curt,0.0801491146318732,0.8395404819288484,0.0749125469611751,0.0526433148370346,1.0137690046909404,0.0073222477309694,6909,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0424084527427992
M5_hybgate,02483,raw,0.1606762513312034,0.5094417664678699,0.2520068791559642,0.1591199337861289,1.0750619547835083,0.0490122583769396,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,02483,clean,0.1606762513312034,0.7590216210033555,0.1800223744143152,0.1150200460032051,1.0765140307472534,0.0501776629812608,6305,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,02483,clean_exkl_curt,0.1606762513312034,0.7647314714120501,0.1762241312955599,0.1140735921420865,1.0812452860929933,0.0503278890256296,6305,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0485329103885804
M5_hybgate,04745,raw,0.0123983468870817,0.7367141698778419,0.0719051573851217,0.0411586166852035,0.9969352751318444,0.0059562349834941,7501,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,04745,clean,0.0123983468870817,0.780602795077759,0.063616347802514,0.038548847694332,0.9799617348906156,0.0055265853230874,7408,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,04745,clean_exkl_curt,0.0123983468870817,0.772908853275428,0.0593843589498041,0.0360841986268298,0.9815782899860652,0.0058773757778585,7408,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0480561555075593
M5_hybgate,05347,raw,0.2287311942484355,0.5561871200999511,0.2004780561687922,0.1243326632786586,1.1380847715136482,0.0489987707522209,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,05347,clean,0.2287311942484355,0.788347872204934,0.1297087328295282,0.0853934151383499,1.022015630926445,0.0518983048754687,5793,"('2023-07-24 03:00:00+00:00', '2024-05-30 20:00:00+00:00')",
M5_hybgate,05347,clean_exkl_curt,0.2287311942484355,0.7758815231435503,0.1295577641442178,0.0854677513824041,1.0172191102235275,0.0519617806535133,5793,"('2023-07-24 03:00:00+00:00', '2024-05-30 20:00:00+00:00')",0.0393578456758156
M5_hybgate,05426,raw,0.1568157614483493,0.5834595662033168,0.1977364599435451,0.1243128131062431,1.1261740774002316,0.0359085562752661,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,05426,clean,0.1568157614483493,0.7636495637013168,0.1448630513193304,0.0977495733428605,1.09478471985906,0.0345607101664607,6334,"('2023-07-24 04:00:00+00:00', '2024-05-31 18:00:00+00:00')",
M5_hybgate,05426,clean_exkl_curt,0.1568157614483493,0.7530586888448847,0.1452964069649564,0.0980544717271623,1.094851122007434,0.0346701560013537,6334,"('2023-07-24 04:00:00+00:00', '2024-05-31 18:00:00+00:00')",0.046100410483107
M5_hybgate,07374,raw,0.0319488817891373,0.6890932582564108,0.1167606208911688,0.070126344575406,1.063229809019022,0.0124832337336677,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,07374,clean,0.0319488817891373,0.7628438553197544,0.1019394004375159,0.0648252179055505,1.0286928586126909,0.0076857610320702,7272,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5_hybgate,07374,clean_exkl_curt,0.0319488817891373,0.7654499808671523,0.0979135611845537,0.0624308984306617,1.0207926717233924,0.0061235469772759,7272,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0468921892189218
M5all,00198_1,raw,0.0955804046858359,0.4353414570757891,0.2064434810800632,0.1314845558115709,0.9810572796157108,0.0339899602831529,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5all,00198_1,clean,0.0955804046858359,0.585328909907699,0.1733237357801362,0.1157903427508032,0.9386265208646796,0.0403220046802667,6794,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5all,00198_1,clean_exkl_curt,0.0955804046858359,0.5617651965750521,0.1731910357006596,0.1154686751691439,0.9286325427524864,0.0410226839391385,6794,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0507801000883132
M5all,00198_2,raw,0.2077281446971772,0.6977656835205674,0.184548429942836,0.1230089156928095,0.918552572639263,0.0496721201119464,3649,"('2023-12-31 23:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5all,00198_2,clean,0.2077281446971772,0.8472918920151903,0.1289018120824093,0.0888320731987378,0.9025889303633092,0.0479200442244946,2891,"('2024-01-01 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M5all,00198_2,clean_exkl_curt,0.2077281446971772,0.8424884242487705,0.1296539891552331,0.0892673092204505,0.8990198649289046,0.0485631832997623,2891,"('2024-01-01 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0456589415427187
